-250.86,-624.11,-493.99,-508.57,496.1,-110.37,-10.012,715.63,288.89,249.3,-26.139,-752.27,585.37,750.89,893.17,-899.92,-339.38,-599.53
110.27,401.44,190.57,250.54,-652.19,-798.39,877.38,-163.18,-20.843,-479.84,-805.47,879.58,365.13,-620.17,161.79,-52.15,-251.22,650.5
-273.42,-115.45,-264.35,-295.48,571.25,-13.078,726.05,163.65,-489.49,-532.22,200.2,-172.79,-850.1,-695.39,464.61,20.621,884.98,754.06
-879.93,-341.38,-19.49,174.47,493,720.85,357.34,-863.33,-171.02,188.44,-588.1,-428.89,882.9,-752.94,538.75,-19.655,-254.19,341.58
-157.5,-767.01,231.33,812.41,-0.50286,440.32,-310.98,118.95,-458.38,-539.55,470.78,-23.783,-387.23,899.98,194.93,346.01,-242,-774.5
-457.59,846.22,736.34,-231.14,-148.63,-149.9,8.1259,168.83,-867.84,751.87,-125.54,517.27,-869.8,-312.55,-680.2,34.692,884.01,210.73
193.12,-382.93,-388.42,-731.51,286.09,-234.79,-278.81,431.7,616.59,726.07,317.78,-33.283,-524.01,-853.3,868.82,-711.79,-230.91,554.15
261.38,528.62,-308.39,426.32,-193.98,-451.6,401.34,35.301,-573.56,-861.15,-545.8,642.66,792.6,-98.227,-371.08,470.49,149.18,-693.54
-418.66,420.43,-159.32,-805.8,45.852,332.03,-572.01,390.33,565.84,-796.68,113.25,468.51,-254.89,-450.59,610.69,-38.838,810.94,-613.14
-893.6,-1.4046,-235.46,225.5,870.36,-631.23,128.7,391.88,-452.28,-106.9,656.52,401.26,-324.85,100.02,250.9,-890.73,810.18,-755.61
-299.2,118.81,209.89,424.88,-834.17,316.55,-387.82,1.6718,-468.6,-572.35,222.3,437.8,793.38,-240.23,615.38,70.068,-78.627,-768.37
-709.8,226.32,514.73,242.06,-202.06,517.07,388.31,-533.49,39.139,-553.21,583.2,-360.51,866.83,-877.01,-736.4,216.04,398.76,-44.764
-218.78,-566.16,255.52,-472.92,139.08,14.031,852.26,-899.97,451.4,872.96,-575.07,152.67,607.31,-760.31,-146.61,-289.17,-5.5195,383.21
473.93,-637.84,-226.36,506.29,425.69,387.58,404.1,-123.6,-705.8,765.1,-86.769,180.88,-289.84,-792.91,329.6,584.07,-428.49,-558.41
-32.904,-24.984,140.85,-151.06,-868.91,688.07,483.7,842.52,-239.64,-373.25,15.442,888.89,-682.59,192.79,580.01,372.88,-169.32,-867.5
66.42,743.08,-381.23,855.88,-542.56,322.36,-691.75,544.27,-120.52,-169.89,-320.54,508.24,278.02,-718.06,-580.71,12.065,716.76,891.79
-465.01,-618.69,-738.89,-227.63,769.88,560.5,-84.226,53.099,288.47,-209.16,653.57,-513.79,20.013,177.53,-704.13,339.19,-356.91,852.49
-540.76,615.55,-718.25,-220.74,-310.59,-327.2,-430.46,476.64,-160.04,-332.8,656.54,-542.13,127.56,-110.88,838.38,488.64,306.65,-885.64
-231.36,543.51,37.6,-390.54,821.84,-554.02,-491.21,681.49,-378.77,242.41,63.123,866.65,-544.77,-366.8,709.25,-754.11,454.84,-145.28
-177.09,309.03,-792.16,-285.5,125.57,440.12,-48.217,-385.62,556.72,569.79,-845.22,-427.16,-49.995,118.86,423.78,-271.3,-682.43,707.14
-501.39,295.64,577.79,-614.65,177.17,-380.87,425.74,588.57,-413.58,-327.02,-850.02,275.65,-657.39,882.36,71.974,-101.52,680.8,472.81
43.666,-271.81,373.61,-82.232,-887.1,742.58,572.55,-353.01,-197.73,666.47,-857.96,-725.48,-102.27,74.518,508.46,310.66,827.85,-359.57
344,886.8,89.534,-641.05,80.161,-593.48,219.34,-100.49,-725.77,831.31,-153.52,-333.29,631.68,-724.11,163.11,5.1773,497.65,-532.19
-294.73,-433.02,500.8,670.24,-553.46,-190.48,766.45,231.1,508.26,-230.3,788.96,-731.12,-37.318,179.56,-879.59,471.71,643.94,-416.8
191.34,876.92,-653.98,557.24,-398.75,328.26,-88.662,-534.7,-260.81,53.237,202.43,544.85,705.49,-806.83,-659.04,-385.77,-105.29,861.36
-510.83,-743.71,-280.39,526.35,-42.078,-152.48,75.956,-43.786,295.9,-740.96,160.52,482.93,-125.66,706.64,-258.16,-7.4107,-898.91,849.96
-147.85,67.009,-612.56,774.22,67.622,101.46,-743.04,68.821,-32.251,-887.75,-38.732,-207.93,458.84,292.09,894.24,-507.77,622.94,-351.96
332.94,-338.42,893.03,-114.32,-624.95,-451.7,53.079,535.93,442.18,-463.59,458.57,-111.62,211.72,-647.6,778.41,-818.21,44.213,615.83
-430.65,-835.7,300.66,-538.6,357.66,-405.61,895.25,172.54,589.9,-391.35,-197.65,643.96,203.77,825.87,-803.4,-91.126,40.472,-596.87
341.98,-79.815,192.48,192.62,888.37,-397.02,-198.73,766.14,-691.65,655.38,-437.87,-295.5,21.76,-143.73,807.67,-877.76,472.21,-575.78
568.11,-373.17,-292.54,-266.24,-898.61,-482.1,-216.88,256.43,-80.74,-698.01,-90.528,851.12,463.84,48.682,669.89,-873.42,-236.27,-547.24
566.34,-483.17,248.06,-119.09,-601.15,770.76,449.86,12.333,-587.56,531.87,311.65,-861.04,892.07,-258.08,-464.64,-16.837,145.44,-681.71
-187.17,201.47,793.59,353.38,-898.12,651.48,794.45,-432.73,-303.05,-188.85,-333.52,89.422,725.58,-57.876,-620.86,422.88,-789.09,-464.89
-380.39,-603.89,8.6,899.16,-83.258,-272.86,-894.54,-183.85,587.78,815.63,-278.74,632.18,-38.48,-627.5,242,98.738,-881,451.78
-893.98,-528.89,639.3,543.97,-220.24,109.37,332.97,-623.41,-53.018,103.37,-420.33,-189.86,-716.91,-872.62,-568.91,836.12,648.8,272.99
527.34,152.03,-400.92,-122.34,90.788,315.53,-548.97,-6.9727,-240.2,729.3,-886.95,-516.52,891.56,4.6987,233.2,-713.16,-207.17,574.53
-393.01,-252.88,777.1,212.37,-252.82,-432.71,400.06,-343.95,537.02,809.62,225.97,453.97,-420.22,-136.48,-789.14,661.71,-562.2,46.242
620.22,481.41,-212.91,473.12,-353.39,-549.91,-801.07,595.54,262.19,249.91,-465.27,846.74,-79.928,91.757,-694.4,410.18,674.74,-860.94
262.05,327,-613.34,-167.69,423.82,100.62,846.04,-767.66,289.43,860.94,460.34,658.61,-34.894,-178.61,220,-306.9,-469.75,-722.89
-612.16,154.87,642.06,-220.25,-348.21,-790.62,-476.38,752.57,770.74,258.87,-886.55,630.63,821.14,-168.62,429.98,-740,44.924,-464.55
-450.74,-803.16,327.93,49.608,179.17,-616.75,-47.098,594.7,-175.39,258.73,405.9,-838.11,898.62,-492.25,-655.39,572.23,117.18,-27.219
784.2,-491.99,-617.21,-765.76,723.85,71.532,233.52,655.32,-349.85,-33.28,753.59,212.69,-229.47,534.77,380.49,-415.58,-616.81,-829.2
-351.37,484.74,206.08,667.26,-677.88,317.89,-494.91,-191.1,132.58,508.76,758.29,627.33,-103.06,68.134,-596.88,-751.69,-271.88,237.5
217.49,-659.47,-369.65,-834.99,828.49,-78.308,711.29,79.84,348.31,-108.51,-612.44,820.54,178.79,26.857,353.76,551.4,-439.5,-829.82
869.57,-519.47,-728.88,-632.6,-618.74,-151.69,15.42,164.94,609.76,-231.98,540.7,-527.93,-341,42.366,362.58,899.85,202.98,-118.47
3.2785,629.55,330.97,-315.64,-237.35,412.64,-777.64,-138.8,806.51,-158.3,-570.74,629.34,137.82,-391.89,-799.81,453.01,889.21,316.13
64.449,449.82,814.63,-259.33,-565.27,722.91,-720.33,-446.05,286.72,897.67,-715.49,382.51,-861.81,179.37,-227.7,-539.5,550.94,21.318
741.54,568.56,-590.34,-276.75,171.27,288.55,-58.601,-897.41,423.72,509.86,327.41,-77.097,195.1,883.53,-625.5,-898.07,67.608,-279.67
-490.8,-345.76,696.53,513.37,-838.98,899.55,-488.02,330.68,-676.45,398.68,-415.28,-232.63,580.28,224.53,-27.751,756.16,-830.51,-593.61
-222.65,150.69,-865.97,-15.599,-112.14,551.5,227.67,-224.43,891.2,236.48,13.391,-245.06,-899.84,-394,-552.79,870.71,575.2,-125.19
-388.3,-404.68,147.78,-397.2,374.71,523.73,-480.74,259.75,787.3,-492.3,-101.6,290.91,-807.59,-651.21,-286.3,438.83,861.69,137.13
-340.13,136.44,-7.5981,-298.93,-671.7,-99.028,879.13,330.14,656.44,833.24,-672.62,355.48,21.534,-510.8,-894.52,-192.55,687.89,205.34
-433.3,-746.9,-303.01,-873.63,50.591,394.02,543.54,-166.78,847.23,568.1,-501.73,-128.82,216.07,898.56,392.98,-717.3,-884.37,-290.41
542.98,723.48,80.557,195.92,385.67,-344.48,-218.78,-379.08,-673.43,361.09,535.27,-437.3,878.4,25.37,186.49,-872.98,-144.09,-597.01
813.66,650.07,-51.33,388.85,-391.79,-874.99,-271.36,132.06,-194.03,384.53,-371.09,898.51,-665.77,-522.02,-210.52,660.63,-890.24,203.85
-883.93,39.849,180.91,820.11,309.68,633.04,-272.15,-69.365,-489.11,-15.106,-632.86,197.38,370.6,711.12,-481.47,857.85,-897.31,-286.31
-517.4,-898.82,426.59,-375.03,446.23,672.19,295.97,8.819,-623.64,595.21,-44.908,792.46,-818.12,392.91,-598.35,-379.78,-233.1,191.58
338.91,114.28,-112.67,-580.57,549.44,421.36,246.19,-562.72,-404.26,833.74,606.55,369.94,-687.68,-79.248,-488.5,-865.62,-298.22,95.473
-523.07,-520.49,0.077084,501.01,-379.14,-140.61,225.54,715.1,873.85,-732.37,-370.09,12.091,744.97,545.06,888.93,-219.15,-546.42,215.08
694.94,559.47,-115.57,-451.43,35.349,138.96,-632.41,-277.42,-811.94,571.86,-425.46,-892.53,778.56,433.86,-197.76,-640.31,-46.516,262.5
67.966,71.506,701.48,322.14,-229.6,-91.239,435.6,488.34,-556.3,-560.28,-897.05,-84.976,496.36,644.1,83.589,787.55,-304.35,-707.47
-698.93,-445.28,524.86,-197.52,666.49,62.358,-298.38,193.41,-44.707,-413.27,782.11,307.04,-720.45,604.74,462.12,-110.84,-878.96,153.61
331.32,-889.71,690.86,492.67,-700.19,461.81,-489.53,-394.33,217,-286.59,-135.28,-576.58,342.31,565.4,772.45,-419.33,167.51,-873.43
-823.4,862.21,67.999,-682.52,-93.103,404.74,252.02,-454.84,182.44,151.52,-171.51,370.17,-586.63,-457.68,-803.82,863.98,-334.48,677.67
5.9488,-413.55,-306.74,-757.76,575.44,-346.68,-168.36,-564.41,347.01,266.04,-368.67,409.53,-235.18,-105.6,-830.54,-619.62,661.29,830.4
242.76,224.5,452.38,-850.85,48.226,340.62,452.66,140.81,-670.52,-111.31,-483.69,392.76,-293.2,-898.69,67.637,777.87,-688.84,600.19
-597.59,-141.87,-733.97,892.15,79.901,627.96,-47.484,-60.835,59.746,-672.95,888.73,7.0197,-118.51,-534.44,288.35,440.09,138.72,674.34
650.31,42.519,289.65,-131.13,-898.42,765.7,-295.14,-625.99,-120.12,-380.99,612.58,852.1,-890.38,-51.79,142.68,336.38,-196.65,-540.77
-815.88,40.467,271.31,-151.62,-260.17,-611.61,862.97,-388.01,712.71,250.29,899.07,-858.1,673.62,-96.816,-660.21,-255.17,-418.87,486.22
416.35,-694,70.242,188.5,716.02,-187.31,-48.821,-68.088,237.81,797.89,-572.98,142.12,402.87,-284.56,-880.27,-115.99,-440.03,593.52
-125.92,532.96,358.65,-183.78,749.81,-457.56,-790.53,107.32,-886.2,-690.41,725.16,66.789,880.98,-497.74,561.03,306.31,-342.98,-156.88
341.04,512.95,-244.96,-546.58,-284.79,688.98,-56.951,551.49,199.69,-727.43,363.89,865.99,554.55,-853.74,-578.84,-130.71,711.21,108.5
-464.34,402.48,-612.72,548.94,749.62,20.707,-345.44,-69.112,-206.57,114.78,-66.157,-265.49,299.02,498.02,-650.22,831.05,687.07,-875.96
-6.5258,-265.14,189.77,362.89,323.05,608.24,-173.72,-452.31,264.62,-254.35,-860.05,879.75,-501.37,260.83,663.3,-639.98,453.89,18.169
-287.98,40.383,-9.2366,527.98,877.86,-145.06,-300.39,-408.39,-50.233,-618.23,-363.16,899.94,-28.861,198.25,431.25,-202.27,-802,713.36
-887.09,-33.048,-600.15,287.09,-276.42,453.95,69.839,-131.54,-449.11,151.79,648.79,-129.03,-676.97,-348.85,777.11,-897.27,-0.9078,498.13
-179.84,542.08,428.19,736.19,-720.34,-312.09,-386.21,-82.157,263.77,-45.779,114.14,655.84,517.67,330.62,-844.14,812.89,-620.39,-317.76
288.35,529.72,-711.87,-877.65,-92.94,614.22,706.21,-418.89,-236.9,47.905,270.34,550.62,-162.16,-358.44,657.8,-557.79,-796.55,430.25
-335.31,167.54,531.62,270.74,627.22,-451.81,-16.55,-584.95,413.63,-516.03,-647.68,726.19,-357.37,179.33,-778.36,606.68,-171.72,-25.495
370.91,-22.47,108.5,824.66,723.96,242.92,-479.58,-626.89,-344.76,-478.78,899.69,-75.143,360.41,-217.17,-866.48,87.493,-645.74,606.25
-174.08,-314.37,458.47,-406.26,161.11,565.36,722.03,-502.97,-896.95,97.948,-244.8,774.45,-803.03,-397.08,279.82,-537.25,563.16,-73.81
-864.01,697.21,23.257,881.64,120.65,297.63,468.18,-234.29,-677.37,-216.73,-542.16,-389.02,180.6,-891.86,33.101,420.05,868.95,592.52
460.9,-566.86,513.52,-436.22,372.04,-299.1,-714.63,3.5353,211.62,773,-542.71,308.28,116.35,-58.142,-220.97,547.05,-688.35,-874.75
-685.46,-521.88,481.99,375.03,-16.763,-795.56,645.17,97.546,163.24,-253.49,-733.21,760.03,580.26,-81.521,420.65,-527.6,245.53,-885.02
-320.61,-825.35,899.98,449.18,607.98,-199.17,-453.02,337.96,42.205,840.93,-358.82,-1.0754,688.79,-663.54,-819.54,196.78,385.19,-536.86
-406.8,-168.91,276.27,437.59,773.89,-546.48,-633.27,-15.335,133.62,-802.76,527.93,400.12,-320.4,-459.43,-67.665,639.49,-201.12,90.467
-497.6,28.131,-591.99,825.99,-380.76,166.5,253.73,274.9,-478.66,556.79,899.54,-677.87,357.27,-451.63,-284.79,-863.45,-21.949,146.82
172.25,-897,266.5,163.56,-54.666,-679.17,140.05,286.61,690.86,153.6,-72.989,-859.62,-242.95,-708.66,329.46,524.8,853.13,-553.59
-148.7,291.04,410.62,82.625,782.9,650.12,-743.61,-884.55,-672.86,-653.92,851.61,-800.84,657.54,-443.8,281.32,506.95,-165.59,58.874
-640.11,-216.09,-859.23,629.57,-376.19,319.48,531.45,83.541,440.42,200.89,-431.33,-267.74,-27.39,610.56,440.93,-595.65,-896.09,784.86
342.07,-395.79,-202.76,782.32,154.49,525.67,868.42,-677.88,-528.13,-96.082,-550.41,876.84,-388.35,-886.61,730.3,236.19,533.37,-728.72
735.99,17.726,185.28,544.62,557.7,-747.32,-236.56,-174.36,-545.35,-490.1,-21.587,-880.7,716.49,339.32,501.43,-274.1,882.35,-715.88
675.84,-721.99,-360.44,-99.618,53.22,-585.42,532.9,120.25,287.87,594.3,-537.26,824.65,408.57,-375.15,48.07,258.48,-891.91,-159.46
605.68,420.98,524.11,422,-314.52,-872.59,273.99,-126.71,-827.35,-665.66,539.96,731.62,110.11,-380.84,-220.33,-521.42,890.75,353.8
-409.24,170.96,-168.63,-712.87,-250.33,334.54,826.42,4.9972,805.36,801.55,-883.59,-734.85,-549.31,-227.3,651.04,356.33,150.27,-33.313
-277.15,424.76,144.35,-694.15,-70.049,303.58,425.74,18.108,-450.42,-739.08,400.39,-888.33,572.81,67.106,-105.32,792.91,-462.38,224.76
-98.197,-720.24,-614.61,552.65,392.45,190.02,-294.27,446.63,291.4,-287.44,-133.67,-657.43,710.3,68.764,879.69,530.27,-451.29,-851.49
350.66,611.15,-316.49,110.3,787.07,54.348,-849.78,-62.348,-204,688.5,-553.22,842.48,-893.19,436.43,260.12,-296.36,-108.73,-740.63
-306.87,545.08,-664.92,222.03,-453.72,349.83,-138.03,888.26,-547.48,-846.05,-659,-375.89,872.16,44.288,217.14,523,-144.49,714.15
25.706,-216.35,-741.68,646.22,445.63,-367.26,332.82,-283.5,168.01,-351.69,-116.2,-509.77,626.38,397.97,-677.55,-836.16,854.15,155.15
-410.82,-269.17,457.67,-640.39,216.47,-159.06,83.969,297.71,-541.52,-422.46,752.44,-286.83,-632.35,873.57,-152.76,244.08,-849.32,399.51
-493.91,260.4,641.49,435.61,435.98,539.08,-381.6,-277.47,-410.28,222.87,-286.02,-529.89,787.54,443.7,-2.5338,-815.08,-660.18,626.85
109.07,13.581,-31.392,677.3,354.46,583.83,-594.01,-148.97,-787.53,203.12,756.27,-596.25,592.66,-752.17,366.6,-221.28,-887.54,-435.62
275.82,-164.58,-524.25,-666.34,155.62,384.62,-399.95,650.45,416.1,261.22,-49.506,426.79,-604.93,886.43,-813.65,-283.08,607.94,-438.45
-308.12,-171.8,125.53,833.99,-730.42,49.156,166.28,-64.987,512.75,422.75,-883.44,891.19,-337.86,-137.5,707.85,80.479,-616.01,-476.25
-883.51,887.29,-621.79,480.92,-37.578,-167.82,550.11,188.62,335.41,171.25,-150.53,650.65,463.68,-349.2,327.93,-712.28,869.6,-518.86
-12.555,-328.36,371.3,496.7,-730.52,-531.82,-580.86,898.67,265.75,-592.07,837.93,366.94,683.69,525.5,-726.04,-253.3,48.512,-98.183
645.62,-832.12,-678.13,644.55,-191.32,-70.286,-171.14,480.74,53.943,-303.87,342.74,-591.65,75.198,-467.24,-130.16,-883.56,760.83,502
-716.96,163.44,454.19,-96.539,348.34,-288,-847.74,165.87,792.19,-490.58,884.98,-764.49,-894.79,-252,173.04,302.15,550.88,427.07
-762.56,249.84,540.15,-407.66,-252.01,-760.1,727.98,-102,397.31,-101.91,381.96,719.86,-633.91,232.79,-481.88,-327.6,894.08,-807.52
207.31,-550.56,702.97,-390.48,118.76,-438.2,301.72,717.72,-260.59,875.78,-224.64,111.92,742.6,-656.77,-786.1,279.16,542.98,-74.937
195.46,475.69,592.34,382.09,-710.08,-198.71,312.41,-337.33,-87.687,-11.528,271.85,-292.94,814.86,552.72,692.52,-703.13,-834.38,-448.88
700.41,-872.64,-203.41,358.43,485.61,887.36,95.508,144.94,-33.71,-548.4,-219.79,876.7,509.89,737.72,149.86,-406.54,-888.24,-46.531
-685.1,888.05,-794.09,-113.54,-187.07,395.22,-29.41,259,-11.291,-583.61,145.23,36.912,469.65,-880.32,808.57,-442.11,284.79,-121.76
-517.39,724.09,13.557,199.07,444.89,484.99,-88.502,-684.13,-539.09,-139.52,-366.39,-899.88,419.5,782.32,-758.05,161.14,584.73,-556.69
-164.17,558.11,-402.09,-459.54,-278.81,13.465,103.59,899.54,-376.21,-618.89,540.48,805.17,-161.25,-855.71,180.71,676.23,28.308,346.24
-739.51,-168.33,762.32,100.49,-0.31699,-470.62,-889.48,262.03,538.18,497.65,884.1,-478.33,-639.62,27.784,-767.13,-132.04,259,721.31
864.59,-693.53,218.48,9.255,113.73,725.69,-145.13,-429.48,387.05,249.89,573.57,-873.06,71.139,779.82,-112.16,-315.33,-734.65,389.38
565.81,57.128,-103.2,-321.46,380.53,-642.37,-840.29,-207.67,797.69,699.87,-548.75,202.61,-701.51,-112.13,531.24,-322.32,868,-416.71
-886.75,-58.625,497.77,448.48,-289.57,-710.87,592.82,-166.29,493.76,152.37,-17.159,456.5,-780.25,-285.56,-551.94,-151.37,320,752.45
339.78,872.4,-629.92,-393.47,206.83,331.71,-527.45,140.03,-651.68,-432.13,-71.138,-248.52,528.77,373.11,-836.61,214.11,889.02,-620.69
-379.51,-597.48,587.49,219.19,-259.34,421.6,-491.87,-2.3885,762.07,-154.75,-673.05,-342.43,872.86,204.56,31.257,-498.13,644.83,478.77
90.996,-398.53,580.87,422.18,-72.931,753.27,-809.17,-543.27,272.88,895.37,-806.94,618.01,-644.71,-313.31,-492.45,361.25,-29.574,161.12
-22.348,527.78,-390.05,785.65,304.19,-481.39,-315.26,-132.37,626.23,319.07,-64.428,-811.07,145.7,847.02,-298.27,466,-483.86,-644.97
-486.92,-70.023,-527.11,867.77,-413.77,-290.7,-119.93,161.19,-87.313,629.71,15.618,-729.46,238.53,-496.02,-215.33,460.56,-885.41,895.73
-432.46,-658.4,-4.7987,76.728,456.65,80.821,-273.86,293.06,711.4,-789.22,613.59,466.5,-419.19,-247.44,-78.319,98.594,850.85,-551.25
485.32,382.17,25.711,-168.99,-397.95,247.04,899.61,-381.69,-282.04,630.91,-373.6,159.21,-231,807.22,392.8,-25.774,-815.03,-534.15
-53.281,880.76,104.82,-875.21,714.87,-509.27,-722.96,537.56,-238.22,-391.72,184.81,357.4,-209.38,-546.72,-742.02,526.24,709.67,867.88
61.092,705.73,-38.216,-541.58,314.75,-447.14,139.16,-642.06,393.43,-323.7,-493.93,490.25,-718.79,26.106,-146.37,-889.15,630.57,809.44
768.59,-533.47,-369.55,145.74,896.95,-93.694,248.25,-271.34,-681.51,-468.19,-724.77,820.61,-888.09,71.003,683.71,510.33,-253.52,317.75
392.97,-687.99,-361.71,867.47,553.36,-212.13,-4.8775,106.11,205.08,809.66,580.13,-824.1,239.47,-260.18,-95.814,108.55,400.46,-702.69
-310.53,678.56,524.48,-296.62,-154.45,701.15,-407.53,847.55,-898.1,72.235,-591.19,731.3,-417.82,886.62,-205.61,-802.41,272.56,-57.148
464.99,540.09,167.4,-207.41,341.73,-494.22,-641.25,-55.862,651.04,-56.64,471.68,318.61,-875.76,-503.31,752.13,-280.7,97.954,621.38
790.31,1.6817,-135.84,-885.27,569.41,123.7,-254.9,-809.74,708.71,430.53,-557.15,-852.53,162.01,-696.94,891.37,607.49,-392.67,-71.426
732.19,-559.21,618.64,334.88,-786.32,-452.35,176.05,33.551,-95.703,523.33,-705.17,-534.95,-61.725,212.84,-236.91,882.58,383.29,-381.37
426.12,731.55,609.66,-215.78,-334.19,-2.793,178.76,-451.57,776.33,-284.34,60.801,662,191.64,835.64,-899.98,-58.63,419.64,-455.03
-414.84,-74.035,56.945,246.23,41.407,-817.69,-58.058,-651.15,838.78,798.67,-896.78,-202.28,639.71,-536.54,-375.93,321.95,-58.673,-326.21
-628.2,-391.87,293.61,-228.51,63.492,-503.18,-301.32,766.87,624.1,-644.45,627.71,-850.73,-85.502,315.62,-355.6,848.03,470.99,141.58
549.76,186.09,416.17,281.46,-887.54,-403.32,-31.636,-229.25,154.4,712.55,-880.53,254.2,-643.12,-149.08,-486.3,899.39,-294.82,33.223
-523.89,557.72,-892.42,280.48,216.21,717.29,-64.416,99.447,-631.13,-377.55,373.47,-116.39,-855.15,873.59,543.56,-678.09,68.743,227.7
549.8,-889.97,692.84,-391.16,-529.44,821.19,-289.72,326.28,-2.3042,-627.48,-123.92,176.89,-810.53,30.249,368.24,852.06,695.62,-309.76
889.65,483.71,-732.71,-364.89,6.9062,-512.53,176.65,-579.04,352.74,135.61,-487.25,491.99,-36.171,-617.43,-739.79,650.1,-252.5,827.98
726.03,482.48,-861.14,349.03,-752.8,610.32,81.168,-276.47,-152.94,525.66,-559.83,-261.48,-829.55,316.59,87.136,896.32,-410.67,-100.6
302.6,178.55,-438.62,-301.88,-20.949,-830.33,-690.01,890.85,426.32,222.74,882.1,386.2,-302.39,673.22,58.396,-577.8,-126.94,-792.59
300.86,496.99,434.83,649.32,-764.41,-568.2,-620.05,562.64,-447.65,377.07,750.32,549.11,-609.38,-434.17,-236.25,199.51,-58.906,-780.76
622.42,-460.86,-739.66,506.96,-873.31,323.12,110.84,-141.61,291.95,650.05,-773.03,512.43,-568.64,-217.23,324.37,-6.1747,-401.07,785.91
366.33,-582.62,-266.93,-432.74,-146.72,211.22,692.2,-705.36,85.703,822.05,-685.92,421.33,229.92,-887.93,-210.88,-371.82,-22.976,579.48
528.01,-59.972,169.81,-448.69,-622.54,773.11,-431.72,335.52,-415.7,93.368,-265.72,-485.68,621.24,-649.9,460.67,285.74,-835.1,798.23
303.7,-446.77,-552.82,840.52,-129.76,350.99,679.69,185.78,-30.096,483.93,-419.27,710.18,-228.26,-890.58,-591.61,589.91,221.68,-38.832
99.134,-123.62,-765.86,273.39,552.11,-167.72,-334.87,176.86,-14.105,-657.85,-447.74,472.65,259.84,710.71,884.19,-237.07,-882.44,9.5218
-834.89,870.87,-480.01,108.25,-130.49,199.27,-25.287,-663.5,479.68,336.02,-227.02,597.54,192.64,-890.47,-389.84,899.62,-575.12,39.964
681.2,-33.512,-617,-99.598,782.45,81.628,164.78,287.63,-654.92,346.36,196.49,-655.18,-272.03,-444.68,484.8,-23.225,-852.74,617.3
621.36,-1.1269,104.18,-99.895,-730.95,185.05,-253.69,-540.69,503.87,-490.19,-643.9,893.94,-894.43,419.09,142.25,753.44,-289.15,268.41
878.03,58.495,-160.87,581.89,305.39,-25.911,-150.86,-754.91,-297.48,19.395,-673.96,229.4,-301.26,846.58,575.37,-887.25,-489.95,-141.55
-352.17,368.05,568.41,-774.46,754.51,-528.23,-246.49,-430.78,215.5,828.22,-315.93,645.07,263.87,-490.59,-150.5,107.03,-790.18,442.92
-691.51,-166.66,-884.31,-305.88,766.71,-449.74,567.95,107.2,-19.45,568.93,884.42,-167.15,-5.7765,313.33,-432.87,-698.14,-577,146.26
-564.77,336.67,578.74,-472.22,688.62,-24.762,-277.87,473.46,-711.92,-260.93,-70.894,689.21,-766.15,-579.36,-418.42,855.99,354.4,535.17
