0.0169452029, 0.0532349205, 0.0859911789, 0.1102343305, 0.1233450349, 0.1249462430, 0.1166271615, 0.1013041695, 0.0823747087, 0.0629441827, 0.0453138908, 0.0307890026, 0.0197695700, 0.0120065609, 0.0069018972, 0.0037574885, 0.0019372518, 0.0009471231, 0.0004380569, 0.0001920250
0.0170261283, 0.0534776847, 0.0863527941, 0.1106348294, 0.1236984623, 0.1251806476, 0.1167075884, 0.1012306538, 0.0821792724, 0.0626778347, 0.0450276285, 0.0305238155, 0.0195494437, 0.0118404801, 0.0067858482, 0.0036824603, 0.0018922365, 0.0009211151, 0.0004250531, 0.0001860233
0.0171070528, 0.0537224467, 0.0867164060, 0.1110383246, 0.1240528863, 0.1254150498, 0.1167850142, 0.1011531384, 0.0819818378, 0.0624104893, 0.0447413690, 0.0302586310, 0.0193303196, 0.0116744009, 0.0066708005, 0.0036074329, 0.0018472217, 0.0008961075, 0.0004120494, 0.0001790215
0.0171479720, 0.0538451922, 0.0868989934, 0.1112397926, 0.1242302865, 0.1255324362, 0.1168224346, 0.1011136281, 0.0818814164, 0.0622751616, 0.0445971287, 0.0301264645, 0.0192212104, 0.0115923331, 0.0066137606, 0.0035714107, 0.0018252099, 0.0008841017, 0.0004050466, 0.0001760202
0.0172299298, 0.0540930584, 0.0872657738, 0.1116455043, 0.1245859536, 0.1257650857, 0.1168970925, 0.1010323156, 0.0816791481, 0.0620039444, 0.0443089626, 0.0298613445, 0.0190021282, 0.0114282800, 0.0064997280, 0.0034983918, 0.0017821996, 0.0008590962, 0.0003920439, 0.0001700190
0.0173118524, 0.0543418146, 0.0876343769, 0.1120529897, 0.1249413687, 0.1259974817, 0.1169695157, 0.1009488015, 0.0814747178, 0.0617306052, 0.0440197101, 0.0295951667, 0.0187840099, 0.0112652054, 0.0063876835, 0.0034263666, 0.0017391861, 0.0008350894, 0.0003800407, 0.0001640175
0.0173527700, 0.0544665556, 0.0878199576, 0.1122564502, 0.1251197622, 0.1261138636, 0.1170049345, 0.1009052923, 0.0813712999, 0.0615932825, 0.0438744752, 0.0294630052, 0.0186749048, 0.0111841408, 0.0063316458, 0.0033903458, 0.0017181753, 0.0008240841, 0.0003740382, 0.0001610164
0.0174367262, 0.0547184171, 0.0881927311, 0.1126671540, 0.1254764222, 0.1263445081, 0.1170745904, 0.1008169809, 0.0811620350, 0.0613170704, 0.0435833147, 0.0291968905, 0.0184578273, 0.0110220912, 0.0062206158, 0.0033193286, 0.0016761659, 0.0008000792, 0.0003620358, 0.0001550153
0.0174786954, 0.0548443199, 0.0883795728, 0.1128729487, 0.1256551886, 0.1264602666, 0.1171083595, 0.1007717749, 0.0810568625, 0.0611779343, 0.0434372134, 0.0290638192, 0.0183497799, 0.0109410613, 0.0061655981, 0.0032843186, 0.0016551606, 0.0007890765, 0.0003560345, 0.0001520147
0.0175626509, 0.0550991793, 0.0887553430, 0.1132856489, 0.1260138453, 0.1266899089, 0.1171740144, 0.1006794639, 0.0808435993, 0.0608977244, 0.0431440555, 0.0287977070, 0.0181337046, 0.0107810134, 0.0060555692, 0.0032153022, 0.0016141517, 0.0007670721, 0.0003440323, 0.0001460137
0.0172714335, 0.0546975399, 0.0885803522, 0.1134524166, 0.1264744974, 0.1272985658, 0.1177537736, 0.1010923907, 0.0810257251, 0.0608590513, 0.0429455645, 0.0285203672, 0.0178474813, 0.0105318741, 0.0058654868, 0.0030832559, 0.0015311271, 0.0007180596, 0.0003180264, 0.0001330110
0.0173133851, 0.0548253860, 0.0887701016, 0.1136610929, 0.1266561325, 0.1274141931, 0.1177854228, 0.1010440835, 0.0809154732, 0.0607158573, 0.0427964237, 0.0283862709, 0.0177394192, 0.0104528362, 0.0058114649, 0.0030502440, 0.0015111209, 0.0007070566, 0.0003130250, 0.0001310105
0.0173553537, 0.0549532864, 0.0889599389, 0.1138708819, 0.1268368933, 0.1275299473, 0.1178171897, 0.1009938775, 0.0808053028, 0.0605727247, 0.0426483266, 0.0282522037, 0.0176313752, 0.0103738092, 0.0057584492, 0.0030162353, 0.0014921164, 0.0006970544, 0.0003070239, 0.0001280100
0.0173973396, 0.0550822413, 0.0891508646, 0.1140807842, 0.1270187804, 0.1276458287, 0.1178480743, 0.1009437727, 0.0806932134, 0.0604286530, 0.0424982724, 0.0281181651, 0.0175233493, 0.0102947927, 0.0057054393, 0.0029832297, 0.0014731134, 0.0006860528, 0.0003020233, 0.0001260097
0.0174822762, 0.0553400398, 0.0895345360, 0.1145013586, 0.1273822989, 0.1278753349, 0.1179086073, 0.1008413614, 0.0804688742, 0.0601383901, 0.0421990805, 0.0278500331, 0.0173082635, 0.0101377401, 0.0055994088, 0.0029182130, 0.0014351048, 0.0006660486, 0.0002920213, 0.0001210088
0.0171941176, 0.0549415712, 0.0893648087, 0.1146774540, 0.1278543105, 0.1284913519, 0.1184877017, 0.1012445809, 0.0806342412, 0.0600809053, 0.0419857291, 0.0275637916, 0.0170201063, 0.0098926430, 0.0054153520, 0.0027931816, 0.0013580883, 0.0006220404, 0.0002690175, 0.0001090071
0.0172361031, 0.0550715246, 0.0895577317, 0.1148903530, 0.1280381944, 0.1286072309, 0.1185165851, 0.1011904762, 0.0805181532, 0.0599328357, 0.0418336774, 0.0274287554, 0.0169130824, 0.0098146281, 0.0053643433, 0.0027621768, 0.0013400858, 0.0006130392, 0.0002640169, 0.0001070068
0.0172780712, 0.0552014225, 0.0897525647, 0.1151041365, 0.1282229498, 0.1287229808, 0.1185453498, 0.1011352704, 0.0804009849, 0.0597847067, 0.0416815843, 0.0272936922, 0.0168060420, 0.0097376037, 0.0053133294, 0.0027301693, 0.0013220820, 0.0006030374, 0.0002590161, 0.0001050065
0.0169939517, 0.0548060691, 0.0895850168, 0.1152834559, 0.1286992072, 0.1293422432, 0.1191246710, 0.1015326858, 0.0805565112, 0.0597153441, 0.0414583217, 0.0270025121, 0.0165169249, 0.0094955317, 0.0051332875, 0.0026101462, 0.0012490699, 0.0005620315, 0.0002380133, 0.0000950053
0.0170369030, 0.0549369117, 0.0897797583, 0.1154991215, 0.1288858309, 0.1294588613, 0.1191513150, 0.1014753782, 0.0804362631, 0.0595641569, 0.0413041891, 0.0268664239, 0.0164098697, 0.0094184992, 0.0050832694, 0.0025801367, 0.0012320653, 0.0005540294, 0.0002340124, 0.0000930049
0.0170788881, 0.0550678635, 0.0899766788, 0.1157160172, 0.1290717117, 0.1295747379, 0.1191781973, 0.1014172737, 0.0803161764, 0.0594120894, 0.0411501398, 0.0267303900, 0.0163028477, 0.0093424858, 0.0050332617, 0.0025501326, 0.0012150632, 0.0005450283, 0.0002300120, 0.0000910047
0.0167568043, 0.0545436181, 0.0896133014, 0.1156795526, 0.1293652095, 0.1300812439, 0.1197307471, 0.1018688897, 0.0805838680, 0.0594858553, 0.0410739716, 0.0265702754, 0.0161197737, 0.0091784406, 0.0049072355, 0.0024641183, 0.0011630558, 0.0005150247, 0.0002150103, 0.0000840040
0.0167987895, 0.0546745697, 0.0898112211, 0.1158984472, 0.1295540890, 0.1301981193, 0.1197576286, 0.1018087850, 0.0804607817, 0.0593307885, 0.0409179231, 0.0264332424, 0.0160127526, 0.0091034279, 0.0048582283, 0.0024351145, 0.0011460539, 0.0005070238, 0.0002110099, 0.0000820039
0.0165246610, 0.0542851714, 0.0896445858, 0.1160806432, 0.1300362014, 0.1308232329, 0.1203358134, 0.1021980879, 0.0806002240, 0.0592433697, 0.0406786271, 0.0261330453, 0.0157226289, 0.0088653546, 0.0046871875, 0.0023230929, 0.0010800432, 0.0004710188, 0.0001930077, 0.0000740030
0.0165656626, 0.0544161766, 0.0898435937, 0.1163016521, 0.1302272091, 0.1309412376, 0.1203618145, 0.1021360854, 0.0804742190, 0.0590863635, 0.0405206208, 0.0259950398, 0.0156166247, 0.0087903516, 0.0046391856, 0.0022950918, 0.0010650426, 0.0004630185, 0.0001890076, 0.0000720029
0.0162955378, 0.0540287829, 0.0896789594, 0.1164848440, 0.1307133135, 0.1315683418, 0.1209399910, 0.1025193831, 0.0806046600, 0.0589889466, 0.0402743291, 0.0256908478, 0.0153265058, 0.0085562824, 0.0044711475, 0.0021880722, 0.0010020331, 0.0004300142, 0.0001730057, 0.0000650021
0.0163365064, 0.0541606790, 0.0898797863, 0.1167076179, 0.1309060581, 0.1316880823, 0.1209647499, 0.1024541761, 0.0804744947, 0.0588288237, 0.0401142435, 0.0255527921, 0.0152204718, 0.0084822630, 0.0044241371, 0.0021610670, 0.0009880306, 0.0004230131, 0.0001690052, 0.0000640020
0.0160304489, 0.0536445020, 0.0895145064, 0.1166682667, 0.1311996736, 0.1321977015, 0.1215184025, 0.1029008812, 0.0807292604, 0.0588846488, 0.0400221206, 0.0253827107, 0.0150354210, 0.0083232331, 0.0043071206, 0.0020840584, 0.0009420264, 0.0003990112, 0.0001580044, 0.0000580016
0.0160704660, 0.0537765595, 0.0897166018, 0.1168943899, 0.1313948104, 0.1323178372, 0.1215425247, 0.1028339822, 0.0805973373, 0.0587217029, 0.0398601559, 0.0252447321, 0.0149294330, 0.0082502393, 0.0042611236, 0.0020570597, 0.0009280269, 0.0003920114, 0.0001540045, 0.0000570017
0.0157693942, 0.0532633316, 0.0893502338, 0.1168519213, 0.1316872922, 0.1328273207, 0.1220960524, 0.1032785820, 0.0808480212, 0.0587744694, 0.0397649941, 0.0250726268, 0.0147453686, 0.0080922023, 0.0041461037, 0.0019830496, 0.0008850221, 0.0003690092, 0.0001430036, 0.0000520013
0.0158093952, 0.0533943349, 0.0895532388, 0.1170789270, 0.1318842971, 0.1329493237, 0.1221200530, 0.1032105803, 0.0807140179, 0.0586084652, 0.0396009900, 0.0249326233, 0.0146393660, 0.0080202005, 0.0041011025, 0.0019570489, 0.0008720218, 0.0003620091, 0.0001410035, 0.0000510013
0.0155133568, 0.0528852164, 0.0891860513, 0.1170356918, 0.1321760400, 0.1334590696, 0.1226748215, 0.1036533840, 0.0809608621, 0.0586563491, 0.0395009085, 0.0247585694, 0.0144553325, 0.0078641809, 0.0039880917, 0.0018850434, 0.0008300191, 0.0003410078, 0.0001300030, 0.0000460011
0.0155533266, 0.0530161133, 0.0893898772, 0.1172644626, 0.1323747799, 0.1335818052, 0.1226975766, 0.1035831752, 0.0808236973, 0.0584882283, 0.0393358261, 0.0246185170, 0.0143493013, 0.0077931637, 0.0039440828, 0.0018600391, 0.0008180172, 0.0003350070, 0.0001280027, 0.0000450009
0.0152612747, 0.0525089452, 0.0890226024, 0.1172181099, 0.1326653880, 0.1340924137, 0.1232522185, 0.1040248724, 0.0810674592, 0.0585310536, 0.0392317062, 0.0244424400, 0.0141652550, 0.0076391375, 0.0038340690, 0.0017910322, 0.0007780140, 0.0003150057, 0.0001180021, 0.0000410007
0.0149752696, 0.0520059361, 0.0886535958, 0.1171691090, 0.1329533932, 0.1346014228, 0.1238062285, 0.1044658804, 0.0813104636, 0.0585710543, 0.0391247042, 0.0242644368, 0.0139802516, 0.0074861348, 0.0037250671, 0.0017230310, 0.0007400133, 0.0002960053, 0.0001100020, 0.0000380007
0.0149752696, 0.0520059361, 0.0886535958, 0.1171691090, 0.1329533932, 0.1346014228, 0.1238062285, 0.1044658804, 0.0813104636, 0.0585710543, 0.0391247042, 0.0242644368, 0.0139802516, 0.0074861348, 0.0037250671, 0.0017230310, 0.0007400133, 0.0002960053, 0.0001100020, 0.0000380007
0.0146951910, 0.0515066696, 0.0882841477, 0.1171165225, 0.1332377321, 0.1351097564, 0.1243606167, 0.1049063638, 0.0815510602, 0.0586087619, 0.0390155072, 0.0240853131, 0.0137961794, 0.0073340953, 0.0036190470, 0.0016570215, 0.0007040092, 0.0002770036, 0.0001010013, 0.0000340004
0.0146951910, 0.0515066696, 0.0882841477, 0.1171165225, 0.1332377321, 0.1351097564, 0.1243606167, 0.1049063638, 0.0815510602, 0.0586087619, 0.0390155072, 0.0240853131, 0.0137961794, 0.0073340953, 0.0036190470, 0.0016570215, 0.0007040092, 0.0002770036, 0.0001010013, 0.0000340004
0.0143822014, 0.0508817123, 0.0877082279, 0.1168256356, 0.1333128664, 0.1354878968, 0.1248897485, 0.1054214759, 0.0819341471, 0.0588198235, 0.0390755471, 0.0240473367, 0.0137171920, 0.0072531015, 0.0035550498, 0.0016150226, 0.0006800095, 0.0002650037, 0.0000960013, 0.0000320004
0.0141121835, 0.0503896551, 0.0873361354, 0.1167645179, 0.1335897367, 0.1359917679, 0.1254436308, 0.1058623762, 0.0821740683, 0.0588537651, 0.0389635065, 0.0238663103, 0.0135331759, 0.0071040924, 0.0034520449, 0.0015520202, 0.0006460084, 0.0002480032, 0.0000880011, 0.0000290004
0.0140751548, 0.0502615529, 0.0871319585, 0.1165282818, 0.1333814672, 0.1358614945, 0.1254173796, 0.1059361653, 0.0823199055, 0.0590316493, 0.0391354305, 0.0240102641, 0.0136381500, 0.0071730789, 0.0034930384, 0.0015750173, 0.0006570072, 0.0002530028, 0.0000900010, 0.0000300003
0.0137741515, 0.0496465461, 0.0865549521, 0.1162262785, 0.1334434679, 0.1362304985, 0.1259433854, 0.1064521710, 0.0827059098, 0.0592446517, 0.0391954311, 0.0239722637, 0.0135601492, 0.0070940780, 0.0034320378, 0.0015350169, 0.0006340070, 0.0002420027, 0.0000850009, 0.0000280003
0.0135151216, 0.0491634425, 0.0861807756, 0.1161560454, 0.1337102034, 0.1367292306, 0.1264961385, 0.1068939620, 0.0829457465, 0.0592775335, 0.0390813517, 0.0237902141, 0.0133761204, 0.0069460625, 0.0033310300, 0.0014740133, 0.0006020054, 0.0002270020, 0.0000790007, 0.0000250002
0.0134801483, 0.0490375394, 0.0859769457, 0.1159192751, 0.1334984685, 0.1365955026, 0.1264673911, 0.1069691767, 0.0830929140, 0.0594576540, 0.0392564318, 0.0239352633, 0.0134821483, 0.0070150772, 0.0033710371, 0.0014960165, 0.0006120067, 0.0002310025, 0.0000800009, 0.0000260003
0.0131561184, 0.0483094348, 0.0851957668, 0.1153680383, 0.1333342000, 0.1368182314, 0.1269601426, 0.1075589680, 0.0836297527, 0.0598535387, 0.0394933554, 0.0240452164, 0.0135111216, 0.0070060631, 0.0033520302, 0.0014790133, 0.0006010054, 0.0002250020, 0.0000780007, 0.0000250002
0.0131211443, 0.0481855300, 0.0849939349, 0.1151312664, 0.1331204643, 0.1366825035, 0.1269293962, 0.1076311839, 0.0837769215, 0.0600346604, 0.0396704364, 0.0241912661, 0.0136171498, 0.0070760778, 0.0033920373, 0.0015000165, 0.0006120067, 0.0002300025, 0.0000790009, 0.0000250003
0.0128061024, 0.0474663797, 0.0842146737, 0.1145739166, 0.1329450636, 0.1368940952, 0.1274150193, 0.1082198658, 0.0843166745, 0.0604344835, 0.0399113193, 0.0243031944, 0.0136481092, 0.0070670565, 0.0033740270, 0.0014840119, 0.0006010048, 0.0002240018, 0.0000770006, 0.0000240002
0.0127721277, 0.0473444734, 0.0840148401, 0.1143381434, 0.1327303273, 0.1367553676, 0.1273812738, 0.1082910829, 0.0844628446, 0.0606156062, 0.0400884009, 0.0244502445, 0.0137561376, 0.0071370714, 0.0034150342, 0.0015050151, 0.0006110061, 0.0002280023, 0.0000780008, 0.0000250003
0.0124641122, 0.0466344197, 0.0832377491, 0.1137750240, 0.1325431929, 0.1369572326, 0.1278611508, 0.1088779799, 0.0850047650, 0.0610195492, 0.0403333630, 0.0245652211, 0.0137881241, 0.0071300642, 0.0033960306, 0.0014890134, 0.0006000054, 0.0002230020, 0.0000760007, 0.0000240002
0.0123981364, 0.0463955104, 0.0828409113, 0.1133032463, 0.1321124532, 0.1366745034, 0.1277874057, 0.1090141992, 0.0852949382, 0.0613816752, 0.0406894476, 0.0248622735, 0.0140051541, 0.0072720800, 0.0034790383, 0.0015320169, 0.0006210068, 0.0002320026, 0.0000790009, 0.0000250003
0.0120991089, 0.0456964113, 0.0820677386, 0.1127340146, 0.1319131872, 0.1368622318, 0.1282571543, 0.1095989864, 0.0858387725, 0.0617905561, 0.0409403685, 0.0249812248, 0.0140401264, 0.0072660654, 0.0034610311, 0.0015160136, 0.0006100055, 0.0002260020, 0.0000770007, 0.0000240002
0.0120031080, 0.0453454081, 0.0814807333, 0.1120320083, 0.1312641814, 0.1364292279, 0.1281351532, 0.1097909881, 0.0862667764, 0.0623315610, 0.0414763733, 0.0254312289, 0.0143711293, 0.0074820673, 0.0035870323, 0.0015830142, 0.0006420058, 0.0002400022, 0.0000820007, 0.0000260002
0.0116821285, 0.0445434900, 0.0805198857, 0.1112242235, 0.1308344392, 0.1364555010, 0.1285504141, 0.1104332148, 0.0869539565, 0.0629266922, 0.0419124610, 0.0257062828, 0.0145201597, 0.0075500831, 0.0036120397, 0.0015890175, 0.0006420071, 0.0002380026, 0.0000810009, 0.0000250003
0.0116201278, 0.0443154875, 0.0801348815, 0.1107592184, 0.1304004344, 0.1361604978, 0.1284604131, 0.1105532161, 0.0872329596, 0.0632846961, 0.0422704650, 0.0260092861, 0.0147431622, 0.0076970847, 0.0036990407, 0.0016350180, 0.0006640073, 0.0002480027, 0.0000850009, 0.0000270003
0.0112791241, 0.0434164776, 0.0789918689, 0.1097172069, 0.1297394271, 0.1360184962, 0.1288114169, 0.1112422237, 0.0880559686, 0.0640627047, 0.0428924718, 0.0264432909, 0.0150111651, 0.0078430863, 0.0037690415, 0.0016650183, 0.0006760074, 0.0002520028, 0.0000860009, 0.0000270003
0.0111901119, 0.0430844308, 0.0784267843, 0.1090280903, 0.1290892909, 0.1355673557, 0.1286602866, 0.1114051141, 0.0884618846, 0.0645936459, 0.0434304343, 0.0269022690, 0.0153531535, 0.0080690807, 0.0039030390, 0.0017370174, 0.0007100071, 0.0002670027, 0.0000920009, 0.0000290003
0.0108891307, 0.0423155078, 0.0774849298, 0.1082152986, 0.1286305436, 0.1355536266, 0.1290395485, 0.1120253443, 0.0891450697, 0.0651977824, 0.0438815266, 0.0271923263, 0.0155131862, 0.0081440977, 0.0039320472, 0.0017450209, 0.0007110085, 0.0002650032, 0.0000910011, 0.0000280003
0.0107751185, 0.0418844607, 0.0767478442, 0.1073071804, 0.1277634054, 0.1349394843, 0.1288174170, 0.1122202344, 0.0896689864, 0.0658977249, 0.0445984906, 0.0278103059, 0.0159771757, 0.0084540930, 0.0041170453, 0.0018440203, 0.0007590083, 0.0002870032, 0.0000990011, 0.0000320004
0.0104851363, 0.0411335347, 0.0758169856, 0.1064923844, 0.1272906548, 0.1349037537, 0.1291756793, 0.1128274668, 0.0903491745, 0.0665058646, 0.0450585858, 0.0281093654, 0.0161442099, 0.0085331109, 0.0041480539, 0.0018520241, 0.0007590099, 0.0002860037, 0.0000980013, 0.0000310004
0.0103761556, 0.0407156107, 0.0750961264, 0.1055975840, 0.1264248964, 0.1342790142, 0.1289339340, 0.1129986950, 0.0908543628, 0.0671950079, 0.0457736866, 0.0287324310, 0.0166172493, 0.0088511328, 0.0043390651, 0.0019560293, 0.0008100122, 0.0003080046, 0.0001070016, 0.0000340005
0.0100691410, 0.0398805583, 0.0740010360, 0.1045604638, 0.1257217601, 0.1340628769, 0.1292058089, 0.1136295908, 0.0916512831, 0.0679779517, 0.0464206499, 0.0291974088, 0.0169112368, 0.0090161262, 0.0044210619, 0.0019920279, 0.0008240115, 0.0003130044, 0.0001090015, 0.0000350005
0.0097721075, 0.0390594297, 0.0729138021, 0.1035211387, 0.1250063751, 0.1338304721, 0.1294614241, 0.1142502568, 0.0924460169, 0.0687637564, 0.0470735178, 0.0296683264, 0.0172111893, 0.0091851010, 0.0045050496, 0.0020300223, 0.0008390092, 0.0003180035, 0.0001100012, 0.0000350004
0.0096451543, 0.0385656170, 0.0720491528, 0.1024286389, 0.1239279828, 0.1330241284, 0.1291130658, 0.1144128306, 0.0930354886, 0.0696031136, 0.0479667675, 0.0304604874, 0.0178212851, 0.0096011536, 0.0047590761, 0.0021690347, 0.0009070145, 0.0003480056, 0.0001230020, 0.0000390006
0.0093591404, 0.0377685665, 0.0709830647, 0.1013965209, 0.1231998480, 0.1327639915, 0.1293369401, 0.1150067251, 0.0938154072, 0.0703870558, 0.0486277294, 0.0309444642, 0.0181322720, 0.0097791467, 0.0048490727, 0.0022090331, 0.0009230138, 0.0003540053, 0.0001240019, 0.0000400006
0.0092391663, 0.0372936713, 0.0701422626, 0.1003248058, 0.1221281983, 0.1319443750, 0.1289583212, 0.1151320724, 0.0943706987, 0.0712052817, 0.0495138913, 0.0317425714, 0.0187563376, 0.0102091838, 0.0051150921, 0.0023570424, 0.0009970179, 0.0003870070, 0.0001380025, 0.0000450008
0.0089651434, 0.0365205843, 0.0690971056, 0.0992985888, 0.1213889422, 0.1316581065, 0.1291500664, 0.1156988512, 0.0951355222, 0.0719871518, 0.0501828029, 0.0322375158, 0.0190793053, 0.0103961663, 0.0052110834, 0.0024000384, 0.0010150162, 0.0003930063, 0.0001400022, 0.0000450007
0.0088501682, 0.0360626852, 0.0682812973, 0.0982478667, 0.1203242862, 0.1308274857, 0.1287434461, 0.1157872000, 0.0956568175, 0.0727823829, 0.0510619702, 0.0330416278, 0.0197153746, 0.0108412060, 0.0054891043, 0.0025570486, 0.0010940208, 0.0004300082, 0.0001550029, 0.0000510010
0.0085651970, 0.0352238101, 0.0670965432, 0.0970222315, 0.1193627453, 0.1303479980, 0.1288189628, 0.1163396758, 0.0965052196, 0.0737166955, 0.0519121940, 0.0337097753, 0.0201794641, 0.0111282559, 0.0056481299, 0.0026360606, 0.0011300260, 0.0004440102, 0.0001600037, 0.0000530012
0.0082891907, 0.0344007912, 0.0659265163, 0.0958002034, 0.1183927230, 0.1298499865, 0.1288719641, 0.1168726881, 0.0973422389, 0.0746497169, 0.0527672136, 0.0343867909, 0.0206514750, 0.0114222627, 0.0058121337, 0.0027180625, 0.0011670268, 0.0004590106, 0.0001650038, 0.0000550013
0.0082041969, 0.0340578174, 0.0653045673, 0.0949862797, 0.1175488212, 0.1291701001, 0.1285110843, 0.1168978055, 0.0977183452, 0.0752588062, 0.0534612831, 0.0350358409, 0.0211765082, 0.0117962831, 0.0060501452, 0.0028540685, 0.0012370297, 0.0004920118, 0.0001790043, 0.0000600014
0.0079391985, 0.0332608315, 0.0641586040, 0.0937763444, 0.1165719143, 0.1286462162, 0.1285282132, 0.1173969349, 0.0985314633, 0.0761829046, 0.0543203580, 0.0357248931, 0.0216625416, 0.0121023026, 0.0062231556, 0.0029420736, 0.0012770319, 0.0005080127, 0.0001850046, 0.0000620016
0.0076632146, 0.0323989072, 0.0628787606, 0.0923735865, 0.1153782306, 0.1279325821, 0.1284255959, 0.1178733005, 0.0994187837, 0.0772501630, 0.0553555500, 0.0365850244, 0.0222916242, 0.0125123503, 0.0064631810, 0.0030680859, 0.0013370374, 0.0005340150, 0.0001950055, 0.0000650018
0.0075672194, 0.0319979279, 0.0621408021, 0.0913906503, 0.1143393158, 0.1270676850, 0.1279307100, 0.1178454175, 0.0998308951, 0.0779712612, 0.0562076300, 0.0374030847, 0.0229666660, 0.0130033771, 0.0067811967, 0.0032540944, 0.0014340416, 0.0005800168, 0.0002150062, 0.0000730021
0.0073222416, 0.0312450311, 0.0610390143, 0.0902029767, 0.1133497405, 0.1265001745, 0.1278862202, 0.1182839034, 0.1006013198, 0.0788776030, 0.0570718834, 0.0381112577, 0.0234777748, 0.0133314399, 0.0069702300, 0.0033521106, 0.0014800488, 0.0006000198, 0.0002220073, 0.0000750025
0.0070852409, 0.0305070372, 0.0599510383, 0.0890210267, 0.1123538200, 0.1259162812, 0.1278203459, 0.1187020359, 0.1013594462, 0.0797797125, 0.0579399700, 0.0388273201, 0.0239978159, 0.0136674647, 0.0071642436, 0.0034531174, 0.0015270519, 0.0006190210, 0.0002300078, 0.0000780027
0.0068552331, 0.0297850127, 0.0588780019, 0.0878449867, 0.1113527860, 0.1253152607, 0.1277333429, 0.1191010494, 0.1021044716, 0.0806777430, 0.0588109996, 0.0395513447, 0.0245258339, 0.0140094763, 0.0073632504, 0.0035561209, 0.0015760536, 0.0006400218, 0.0002380081, 0.0000810028
0.0066332388, 0.0290780468, 0.0578190815, 0.0866751203, 0.1103449724, 0.1246994892, 0.1276245945, 0.1194803013, 0.1028367021, 0.0815719366, 0.0596851487, 0.0402824502, 0.0250619022, 0.0143595169, 0.0075682725, 0.0036631319, 0.0016260585, 0.0006610238, 0.0002460089, 0.0000830030
0.0065502489, 0.0287210914, 0.0571411714, 0.0857452583, 0.1093291545, 0.1238107048, 0.1270628284, 0.1193615357, 0.1031609201, 0.0822311248, 0.0605122995, 0.0411085621, 0.0257669791, 0.0148875657, 0.0079193009, 0.0038731472, 0.0017390661, 0.0007160272, 0.0002700103, 0.0000930035
